label,message
ham,Good Morning plz call me sir
ham,I think that tantrum's finished so yeah I'll be by at some point
ham,Bring tat cd don forget
ham,"Thanx 4 the time weve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx"
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.
ham,We still on for tonight?
ham,You busy or can I come by at some point and figure out what we're doing tomorrow
ham,Im done. Just studyn in library
ham,Fine am simply sitting.
spam,"Your account has been credited with 500 FREE Text Messages. To activate, just txt the word: CREDIT to No: 80488 T&Cs www.80488.biz"
ham,Yes princess! I want to catch you with my big strong hands...
ham,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
ham,Good Morning plz call me sir
ham,My battery is low babe
ham,Another month. I need chocolate weed and alcohol.
ham,Thts god's gift for birds as humans hav some natural gift frm god..
ham,To day class is there are no class.
ham,Nothing just getting msgs by dis name wit different no's..
ham,"not that I know of, most people up here are still out of town"
ham,That sucks. So what do you got planned for your yo valentine? I am your yo valentine aren't I?
ham,I dun believe u. I thk u told him.
ham,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! 
ham,K.:)you are the only girl waiting in reception ah?
ham,Just got outta class gonna go gym.
ham,I re-met alex nichols from middle school and it turns out he's dealing!
ham,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...
ham,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
ham,S:)s.nervous  &lt;#&gt; :)
spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
ham,Oh ho. Is this the first time u use these type of words
ham,I came hostel. I m going to sleep. Plz call me up before class. Hrishi.
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,Gibbs unsold.mike hussey
ham,Ok k..sry i knw 2 siva..tats y i askd..
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
ham,Should i send you naughty pix? :)
ham,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
ham,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
ham,I keep ten rs in my shelf:) buy two egg.
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham,Dont put your phone on silent mode ok
ham,Die... Now i have e toot fringe again...
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
ham,Just sleeping..and surfing
ham,My sister cleared two round in birla soft yesterday.
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08
ham,That depends. How would you like to be treated? :)
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
ham,"I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished"
ham,Hey tmr maybe can meet you at yck
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
spam,Filthy stories and GIRLS waiting for your
ham,Ah you see. You have to be in the lingo. I will let you know wot on earth it is when has finished making it!
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
ham,Ü come lt 25 n pass to me lar
ham,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
ham,Stupid.its not possible
ham,Like a personal sized or what
spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
ham,Ok... But they said i've got wisdom teeth hidden inside n mayb need 2 remove.
ham,Oh k :)why you got job then whats up?
ham,Are you planning to come chennai?
ham,Yes we are chatting too.
ham,Sry da..jst nw only i came to home..
ham,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham,"Sorry, I'll call later"
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!
ham,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
ham,"Goodnight, sleep well da please take care pa. Please."
ham,Hey gorgeous man. My work mobile number is. Have a good one babe. Squishy Mwahs.
ham,I sent them. Do you like?
ham,Yun buying... But school got offer 2000 plus only...
ham,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
ham,"Sorry battery died, yeah I'm here"
ham,"Hi elaine, is today's meeting confirmed?"
ham,ok....take care.umma to you too...
ham,You getting back any time soon?
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
ham,"Hi, wlcome back, did wonder if you got eaten by a lion or something, nothing much"
ham,Where you. What happen
ham,Ok. I only ask abt e movie. U wan ktv oso?
ham,Are you ok. What happen to behave like this
ham,K.k:)advance happy pongal.
ham,Ill call you evening ill some ideas.
spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
ham,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
ham,Where are you lover ? I need you ...
ham,"K, can I pick up another 8th when you're done?"
ham,K...k:)why cant you come here and search job:)
spam,You have 1 new message. Please call 08712400200.
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
ham,Ok thanx...
ham,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
ham,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
ham,What time you thinkin of goin?
ham,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
ham,"Dear relieved of westonzoyland, all going to plan this end too!"
ham,Great! So what attracts you to the brothas?
ham,"Hello, my love. What are you doing? Did you get to that interview today? Are you you happy? Are you being a good boy? Do you think of me?Are you missing me ?"
ham,No I'm in the same boat. Still here at my moms. Check me out on yo. I'm half naked.
ham,En chikku nange bakra msg kalstiya..then had tea/coffee?
ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins"
ham,Jesus armand really is trying to tell everybody he can find
ham,Dude ive been seeing a lotta corvettes lately
spam,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
ham,Were trying to find a Chinese food place around here
ham,Dont gimme that lip caveboy
ham,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
ham,"It's that time of the week again, ryan"
ham,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!
ham,"He has lots of used ones babe, but the model doesn't help. Youi have to bring it over and he'll match it up"
ham,"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?"
ham,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything."
ham,Great. P diddy is my neighbor and comes for toothpaste every morning
ham,Yes. that will be fine. Love you. Be safe.
ham,Yes see ya not on the dot
ham,Is toshiba portege m100 gd?
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
ham,I will come to ur home now
spam,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
ham,True. Its easier with her here.
ham,Carlos says he'll be at mu in  &lt;#&gt;  minutes
ham,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
ham,I will see in half an hour
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
ham,Also maaaan are you missing out
ham,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :)
ham,Erutupalam thandiyachu
ham,Roger that. We‘re probably going to rem in about 20
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
ham,Sending you greetings of joy and happiness. Do have a gr8 evening
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
